file_name,text
1249120_36505751_103305442.wav,I feel like I just can't cope anymore I feel overwhelmed and like I just can't get a break
1249120_36505751_13928577.wav,I had a sharp pain in my stomach
1249120_36505751_105268460.wav,I am struggling to bear weight on my knee when I stand straight I feel and hear a loud popping noise
1249120_36505751_14589629.wav,there is an injured person
1249120_36505751_15240257.wav,after playing tennis I had a powerful sensation close to my neck
1249120_36505751_109102391.wav,my hair is falling out just by combing it
1249120_36505751_101906803.wav,when I walk up a flight of stairs my right knee hurts
1249120_36505751_19199272.wav,my daughter was bit by her cat and now her hand is so red and swollen and the wound is oozing liquid
1249120_36505751_26777205.wav,I have pain in my stomach
1249120_36505751_34783396.wav,I have a cut that is red and swollen
1249120_36505751_37342509.wav,when I'm doing sport I have been under my skin
1249120_36505751_31873157.wav,I have a skin rash after eating an ice cream
1249120_36505751_26321485.wav,I have shoulder pain after doing any homework
1249120_36505751_38291328.wav,I can't stand with this horrible feeling in my shoulder
1249120_36505751_34521635.wav,sharp pain and heavy breathing
1249120_36505751_23995805.wav,I need lots and lots of analysis to know the main reason for my stomach ache
1249120_36505751_25939040.wav,my mind feels very sad as if it hurts the way I feel in my head is awful and when I think about my breakup I cry with sadness
1249120_36505751_26411335.wav,severe pain in the ear
1249120_36505751_28363922.wav,stomach pain after drinking milk
1249120_36505751_24097482.wav,I feel strange and Powerful pain inside my rib cage
1249120_36505751_38537023.wav,I have a great pain in my foot like the throbbing pain with relaxing my pain relief
1249120_36505751_23947169.wav,my skin is very dry and peeling
1249120_36505751_34140486.wav,I feel chilly like an ice cube my sister said that she needs several blankets to cover her so that she is warm enough
1249120_36505751_26743418.wav,I feel so sore in my stomach area
1249120_36505751_38049993.wav,I have a lot of mucus when I cough
1249120_36505751_42230782.wav,when I stand up too quickly I start to feel dizzy and light-headed
1249120_36505751_55797396.wav,there is pain in my joints I cannot bear pain
1249120_36505751_64856797.wav,I have been in my colon and my stomach like something cutting it
1249120_36505751_46918351.wav,there is a sharp pain in my ear whenever I do this
1249120_36505751_46522727.wav,it hurts when I raise my arm
1249120_36505751_48223474.wav,I feel dizzy whenever I stand up
1249120_36505751_62038351.wav,I hate myself and the wound doesn't want to heal
1249120_36505751_55987910.wav,I get an earache when it is cold
1249120_36505751_54777112.wav,I can't sleep because of cough
1249120_36505751_54074895.wav,pictures inside my ears
1249120_36505751_44414148.wav,when I wake up in the morning I feel soreness in my body
1249120_36505751_62916331.wav,I broke my ankle while doing rock climbing in the carpathians
1249120_36505751_43847489.wav,I have a scab on the back of my hand that just won't go away
1249120_36505751_43472222.wav,when I remember her I feel down
1249120_36505751_43960285.wav,when I get out of bed in the morning my body feels very weak
1249120_36505751_46270579.wav,I cut my hand a couple of weeks ago and even though I keep using an antibiotic cream it's not getting better
1249120_36505751_49581714.wav,a terrible fall in hair
1249120_36505751_46140283.wav,after a breakup I feel something strange in me
1249120_36505751_63071014.wav,when I am awake in the morning I feel strange and have vertigo
1249120_36505751_87095457.wav,my temperature dropped and my body got signals
1249120_36505751_68375713.wav,it feels like someone is hitting my head with a hammer I feel pain on the top of my head and it drops
1249120_36505751_82527581.wav,there are lots of hairs on my pillow in the morning
1249120_36505751_93916812.wav,my joints ache whenever it is cold
1249120_36505751_84297674.wav,I've been on my cold for weeks but still cough every day
1249120_36505751_86870811.wav,I have a strong shoulder pain
1249120_36505751_96125011.wav,I was injured during football match I was diagnosed with cruciate ligament
1249120_36505751_74692700.wav,surgical wounds red firing pass painful and hot to the touch
1249120_36505751_89347272.wav,I have an indigestion
1249120_36505751_80281628.wav,standing less than 5 minutes and my back start to kick
1249120_36505751_80016304.wav,I feel dizzy when I make sudden movements
1249120_36505751_66909282.wav,what helps Cuts heal faster
1249120_36505751_88964753.wav,my CBC report indicate 10 HP I feel tired of little work
1249120_36505751_93959065.wav,body feels weak after my first day in the gym why
1249120_36505751_85728266.wav,I feel a great amount of pressure of my head
1249120_36505751_87883658.wav,I get chills and aches all over
1249120_36505751_88944553.wav,I have got a hard time to breathe am I having a heart attack
1249120_36505751_79571528.wav,I visited many doctors but they can't find the right treatment to get my hair back
1249120_36505751_74469696.wav,I can't stop coughing
1249120_36929821_11511580.wav,I'm not good I feel dizzy
1249120_36929821_13202794.wav,my stomach aches when I eat hot food why
1249120_36929821_102533609.wav,I have an earache that won't go away I don't have a cold or headache or any other symptoms just an earache
1249120_36929821_103042724.wav,I feel pain in my back
1249120_36929821_13121019.wav,my earache when I'm listening to music
1249120_36505751_99422756.wav,the pain in my back feels like a sharp knife in it
1249120_36929821_107903314.wav,I have a cut that has become red and uses puss
1249120_36505751_99755594.wav,I feel like there is something swollen and inflamed at the back of my knee
1249120_36929821_102629508.wav,when I move my shoulder it's like lightning is being sent through my shoulder
1249120_36929821_107242872.wav,I feel cold
1249120_36929821_11877392.wav,I have tried to make massage on my foot but they still pay me
1249120_36929821_13043725.wav,the pain feels like it's right below the skin
1249120_36929821_12398689.wav,my heart hurts me
1249120_36929821_12170396.wav,my shower drain is full of hair every time
1249120_36505751_97495089.wav,I have been feeling very sad lately
1249120_36505751_99599509.wav,need to scratch my skin every minute
1249120_36929821_102780105.wav,I am having problems seeing things feel like a cloud on my eyes everything is blurry
1249120_36929821_104527157.wav,I'm feeling nauseous
1249120_36929821_13462031.wav,my grandmother last year went to hospital because she was having a hard time breathing
1249120_36929821_29693136.wav,chronic bowel pain
1249120_36929821_30541553.wav,when I brush my hair I noticed big clumps of hair coming out in the brush
1249120_36929821_31477725.wav,I have a pain in my traps
1249120_36929821_22772305.wav,chronic disease of hair follicles and sebaceous glands
1249120_36929821_35159900.wav,this long scar on my left buttock is from falling off my mountain bike
1249120_36929821_18896784.wav,I don't have problems taking in breath but out breath is so heavy
1249120_36929821_24131260.wav,I have a break in the skin inside one of my nostrils that has become infected and is now filled with pus
1249120_36929821_24419265.wav,there is this pain that radiates from my chest up to my left arm
1249120_36929821_25614320.wav,I feel a sharp pain in my ankle joint when I stand
1249120_36929821_26693203.wav,when I get up I feel dizzy and fall down
1249120_36929821_32872387.wav,I feel a lot of pain in the joints
1249120_36929821_25190947.wav,I feel like I went to an acupuncture practice and had 100 needles in my shoulder
1249120_36929821_16892530.wav,when I eat I feel my stomach hurts
1249120_36929821_24030616.wav,I feel dizzy and out of sight
1249120_36929821_29586592.wav,I have a dry skin
1249120_36929821_29626999.wav,my knees ache on cold and rainy days
1249120_36929821_22587599.wav,my hair is falling without a reason I can see a lot of hair on my working desk
1249120_36929821_68942435.wav,my muscle in my shoulder burns when I move my arm
1249120_36929821_44828827.wav,I feel a pain in my neck
1249120_36929821_59841321.wav,the acne was causing me to feel embarrassed
1249120_36929821_46483838.wav,I have a painful cramp in my feet
1249120_36929821_52618814.wav,when I go to stand my head start swelling
1249120_36929821_49132892.wav,using hair tonic
1249120_36929821_69275917.wav,sometimes I feel like a claw on my chest that leaves me Breathless
1249120_36929821_44525966.wav,I get clusters of whiteheads and blackheads on my back
1249120_36929821_45934556.wav,I feel pain in my body
1249120_36929821_61563582.wav,I can't move my leg there is pain in the joint
1249120_36929821_51291221.wav,my upper back has been sore for a week
1249120_36929821_56027025.wav,my heart hurts when I exercise
1249120_36929821_60221169.wav,I was diagnosed with B12 deficiency anemia which explains why I always felt cold
1249120_36929821_45200233.wav,I feel pain in my right shoulder after the tennis match
1249120_36929821_54691727.wav,sometimes I cough because I'm a smoker
1249120_36929821_58817919.wav,I have cut my finger because of playing football and I to apply pain relief cream but it does not help
1249120_36929821_65333300.wav,I don't know why I'm constantly sad
1249120_36929821_58017686.wav,my hair is full and when I am combing it
1249120_36929821_79147299.wav,I have tried to relieve it but I can't
1249120_36929821_90027831.wav,I have a break in the skin between my thumb and index finger and it will not close
1249120_36929821_82535990.wav,my television on computer seem out of focus even though I have new glasses
1249120_36929821_87424403.wav,I can't see the sign I have a blurry vision
1249120_36929821_70018571.wav,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen
1249120_36929821_82344449.wav,I have a feeling like my whole body is complaining
1249120_36929821_78902345.wav,I was playing soccer and I twisted my ankle
1249120_36929821_81087902.wav,I think my body temperature is very low
1249120_36929821_80235199.wav,I feel a clicking sensation in my knee each time I step
1249120_36929821_86271478.wav,my chest hurts when I smoke
1249120_36929821_76585395.wav,I feel pain in my eyes I can see fog
1249120_36929821_71763250.wav,I had a cold the last time I traveled by plane and I still have a discomfort in my ears
1249120_36929821_73846036.wav,I often get a stomach ache after I eat I haven't been able to pinpoint which foods might be the trigger
1249120_36929821_89846109.wav,I got terrible headaches every few months and when I get them my vision is affected
1249120_36929821_73076924.wav,I feel pain in my neck
1249120_36929821_88927077.wav,my left ear is okay but the right one feels like it's being stabbed with a nail
1249120_36929821_76022275.wav,my stomach aches after I drink any soda drink why
1249120_36929821_71246328.wav,I have a mental suffering
1249120_36929821_98119394.wav,I have a great pain in my thorax from heart injury
1249120_38042052_109636611.wav,are you stupid out of breath after going up a dozen of stairs but now I struggle to breathe even when I sit down
1249120_38042052_104187691.wav,redness swelling and difficulty walking
1249120_38042052_100833333.wav,I am always cold even when I am wearing layers
1249120_38042052_108853081.wav,yesterday I had a shoulder pain
1249120_38042052_105460432.wav,I feel like the room is spinning
1249120_36929821_90693226.wav,my stomach feels starts hurting but then it feels better after I eat something mild
1249120_36929821_99310207.wav,I have pimples in patches along with a lot of redness on my face
1249120_38042052_100934310.wav,I feel a pain in my back when I sit on a chair for long
1249120_36929821_95368466.wav,I feel suicidal
1249120_38042052_103277046.wav,my lower back hurts but it improves if I stretch it
1249120_38042052_104320582.wav,I have terrible pain in my heart
1249120_36929821_95056322.wav,I have a foot ache although I don't walk a lot
1249120_36929821_94037054.wav,I had a collision while playing soccer my knee buckled and now its unstable
1249120_38042052_108536521.wav,I need a kind of cream which make my muscles more relaxed
1249120_38042052_106709082.wav,when I stand up too quickly I start to feel dizzy and lightheaded
1249120_38042052_15313035.wav,I can't stand up or sit down I have a pain in my back that annoys me
1249120_38042052_12098795.wav,I have pain but I can't specify place
1249120_38042052_12611993.wav,I feel a pain on the left side of my chest where my heart is
1249120_38042052_23214807.wav,I have a pain in my head
1249120_38042052_25613997.wav,my knees swell right below the kneecap and hurt when I put weight on them
1249120_38042052_12977841.wav,I have this strange rash on my arm
1249120_38042052_26098836.wav,my muscles in my lower back are aching
1249120_38042052_19842459.wav,it feels like someone stuck a knife into my shoulder
1249120_38042052_26799458.wav,the warming system of my house is broken and feel so cold
1249120_38042052_20765820.wav,I feel like my heart is on fire
1249120_38042052_12672080.wav,itch at front and center of scalp
1249120_38042052_22650668.wav,I feel something hurts me in taking breath and I can't take my breath
1249120_38042052_14768117.wav,I have a headache every time I eat ice cream
1249120_38042052_12344973.wav,I feel pain in my head with a vertigo
1249120_38042052_18090741.wav,my hair is falling out after I take a shower
1249120_38042052_12162108.wav,my chest acne breaks out and never clears up
1249120_38042052_18745460.wav,I have injured myself during the soccer match
1249120_38042052_43125759.wav,why is my shoulder aching when I try to pick up the laundry
1249120_38042052_49402336.wav,I have a neck pain when I sit in front of my laptop
1249120_38042052_35030972.wav,I have a pain in my elbow joint
1249120_38042052_43622678.wav,I have blurry vision after I used a wrong medicine
1249120_38042052_49136980.wav,I have an earache when showering
1249120_38042052_46381914.wav,I feel a sharp pain in my stomach
1249120_38042052_49999751.wav,I have disturbance in my emotion
1249120_38042052_41207320.wav,when get up I found that I have a stomach ache and I tried to take medicine but my stomach still hurting me
1249120_38042052_35325909.wav,there is so much pain when I move my arm
1249120_38042052_43994985.wav,stiffness inability to look right or left except by moving the whole body
1249120_38042052_53133048.wav,my calves feel like they are tight as nuts and are throbbing
1249120_38042052_53503948.wav,when I move on my shoulder pain shoots down my arm
1249120_38042052_37080385.wav,the nerves were so damaged during the operation on my ankle but I cannot stand being touched on the sky
1249120_38042052_40633230.wav,I feel pain when parting the loved ones
1249120_38042052_51397205.wav,when my grandfather died I felt a hard emotional pain
1249120_38042052_31982916.wav,severe pain in the upper left side of chest and may have pain to back
1249120_38042052_67392854.wav,my infected wound caused a fever
1249120_38042052_56195608.wav,my abdominal muscles have great pain since I was at gym
1249120_38042052_60916686.wav,how do I stepped on a needle it wouldn't have hurt so much like this damn spur in my heel
1249120_38042052_59553201.wav,the crushing sensation on my heart leaves me Breathless
1249120_38042052_62855155.wav,when I extend my leg there is pain in knee joint
1249120_38042052_53624812.wav,I had a lot of exercise yesterday so I feel sharp muscle pains
1249120_38042052_63129926.wav,I have muscle pain at my left leg
1249120_38042052_64724010.wav,when I played football I dislocated my shoulder
1249120_38042052_70315226.wav,I was diagnosed with pneumonia I can't breathe easily
1249120_38042052_71130912.wav,I love to walk and be outside but the bottoms of my feet get sore so quickly
1249120_38042052_67922468.wav,my head hurts when I'm doing this
1249120_38042052_54313165.wav,fellow skull is cracked like nuts
1249120_38042052_72303268.wav,I'm not good I'm feeling so cold
1249120_38042052_68857502.wav,the feels like a swollen knot at my shoulder blade with pain shooting from that
1249120_38042052_65721257.wav,when I was washing my hair it was falling out heavily
1249120_38042052_79837898.wav,I can't really jump on my left foot because of my triple fracture of the ankle left me with never-ending pains
1249120_38042052_79852215.wav,I cannot breathe because of this dull ache below my left shoulder
1249120_38042052_76578153.wav,I often get a sharp pain in my chest and I can't tell what I'm doing but might be triggering it
1249120_38042052_95883093.wav,I have shooting pain in my knee cap after working out
1249120_38042052_97699560.wav,when I wake up I am feeling cold
1249120_38042052_96143339.wav,I chopped off the tip of my finger while I was cutting some cardboard and I cannot stop the bleeding
1249120_38042052_97527138.wav,when I lift my arms up I have a soreness in my shoulders
1249120_38042052_73329314.wav,my hair isn't well
1249120_38042052_74067192.wav,I get a knee pain when I walk a lot
1249120_38042052_81939398.wav,I have shoulder pain when I try to carry my groceries
1249120_38042052_73747191.wav,there is acne on my face
1249120_38042052_97059421.wav,there is a sharp pain in my bicep I have tried to apply pain relief cream but it does not help
1249120_38042052_97599935.wav,I feel joint pain every time I move
1249120_38042052_92552467.wav,I tried to put my glasses to see more clear but can't find any change
1249120_38042052_79525488.wav,I have a pain internal
1249120_38042052_91178776.wav,I have cloudy eyes
1249120_38202325_21762185.wav,my husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day
1249120_38202325_13657889.wav,I get clusters of whiteheads and blackheads on my back
1249120_38202325_103175792.wav,using hair tonic
1249120_38202325_12826467.wav,you won't believe me but this infected wound on my hand is from a paper cut I didn't take seriously
1249120_38202325_102734159.wav,I had a pain in my knee when I was swimming
1249120_38202325_23412557.wav,there are some pimples on my face that bother me a lot
1249120_38202325_102542810.wav,my hair is falling without a reason I can see a lot of hair on my working desk
1249120_38202325_106074244.wav,when I get up I see my skin bag
1249120_38202325_105069848.wav,my ear ache when I'm listening to music
1249120_38202325_100076386.wav,I don't have problems taking in breath but out breath is so heavy
1249120_38202325_107785735.wav,I'm injured I can't play sports
1249120_38042052_99331729.wav,when I carry heavy things I feel like breaking my back
1249120_38202325_17495403.wav,I fell through a window while I was cleaning it and I have a Shard of glass stuck in my left eye I think it is pretty serious please help
1249120_38202325_10167906.wav,when I go to sand my head start swelling
1249120_38202325_24078029.wav,my ear hurts when I touch it
1249120_38202325_102091187.wav,when I think of my parents I feel pain
1249120_38202325_27202090.wav,I was playing soccer and I twisted my an
1249120_38202325_48371991.wav,I feel shoulder pain at intervals of time
1249120_38202325_40303876.wav,I feel pain inside I do not know what it is
1249120_38202325_38077190.wav,I was diagnosed with B12 deficiency anemia which explains why I always felt cold
1249120_38202325_36620533.wav,I have a foot ache although I don't walk a lot
1249120_38202325_41385737.wav,I am having problems seeing things feel like a cloud on my eyes everything is blurry
1249120_38202325_47724212.wav,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen
1249120_38202325_44913081.wav,I have a cut on my foot that became infected from using the showers at the gym
1249120_38202325_39643496.wav,my knee hurts when I walk
1249120_38202325_34322074.wav,I have a pain in my traps
1249120_38202325_39897085.wav,I feel pain in my legs muscles after I ran yesterday I took some painkillers but it doesn't help
1249120_38202325_43535296.wav,there is this pain that radiates from my chest up to my left arm
1249120_38202325_34788421.wav,the knee feels like it rusted and I suddenly cannot bend it anymore
1249120_38202325_48631172.wav,I feel a clicking sensation in my knee each time I step
1249120_38202325_35013036.wav,when I tried to be warm and wear more clothes I found that I was still cold
1249120_38202325_37437935.wav,my shoulder hurts me so much
1249120_38202325_33582422.wav,I have an issue with my skin
1249120_38202325_51627146.wav,I get tired too fast I can barely put on my clothes in the morning
1249120_38202325_31624408.wav,does severe pain in the stomach I feel
1249120_38202325_57751307.wav,my left side aches much
1249120_38202325_52816548.wav,I don't have the energy to do the things that I used to
1249120_38202325_52726093.wav,every time I look to left I feel a sharp pain in my neck
1249120_38202325_59839581.wav,my stomach aches when I eat hot food why
1249120_38202325_64727047.wav,chronic disease of hair follicles and sebaceous glands
1249120_38202325_55954075.wav,my knee is hurting so badly
1249120_38202325_59222981.wav,my neck hurts me and I can't stand with this pain
1249120_38202325_60138012.wav,I can't stand with this horrible feeling in my stomach
1249120_38202325_56462566.wav,I had a collision while playing soccer my knee buckled and now its unstable
1249120_38202325_62654255.wav,I often get a stomach ache after I eat I haven't been able to pinpoint which foods might be the trigger
1249120_38202325_66152395.wav,the pain feels like it's right below the skin
1249120_38202325_56157201.wav,I feel pain in my neck
1249120_38202325_65855788.wav,there must be something wrong with my blood circulation I have to wear socks even on the hottest days my toes are frozen
1249120_38202325_64723639.wav,I have a feeling like my whole body is complaining
1249120_38202325_56024369.wav,I carried a heavy bag yesterday and when I get up today I felt a great shoulder pain
1249120_38202325_59711134.wav,I just can't seem to get warm even when everyone around me is warm I always feel cold
1249120_38202325_57283948.wav,I feel pain in my body
1249120_38202325_68073791.wav,I feel heart pain when I walk a lot
1249120_38202325_74764630.wav,there is pain in the muscles I do not know cause
1249120_38202325_69183925.wav,my left ear is okay but the right one feels like it's being stabbed with a nail
1249120_38202325_68309216.wav,I have internal pain whenever I come down with a cold
1249120_38202325_87911469.wav,I don't know why I'm constantly sad
1249120_38202325_73991821.wav,I can't do anything I feel a week in my body
1249120_38202325_69913258.wav,I had a cold the last time I traveled by plane and I still have a discomfort in my ears
1249120_38202325_80151210.wav,surgical wound infections
1249120_38202325_85052531.wav,this long scar on my left buttock is from falling off my mountain bike
1249120_38202325_82531512.wav,I noticed an important decrease in my vision when I try to look at things up close
1249120_38202325_89459212.wav,he was discovered to have an open wound
1249120_38202325_87988519.wav,my back hurts me and I can't bend it or walk
1249120_38202325_70574927.wav,when I eat I feel my stomach hurts
1249120_38202325_67793192.wav,I'm feeling nauseous
1249120_38202325_88225972.wav,I think I overdid it when I carried all that lumber from the yard my lower back is killing me
1249120_38202325_72751015.wav,I have an earache that won't go away I don't have a cold or headache or any other symptoms just an earache
1249120_38202325_74218882.wav,I have a great pain in my thorax from heart injury
1249120_38202325_80761853.wav,my body feels weak and I think that my face is fade and I can't sleep well
1249120_38548574_17290454.wav,
1249120_38548574_11196558.wav,
1249120_38548574_16237528.wav,I have a break in the skin inside of one of my nostrils that has become infected and is now filled with
1249120_38548574_109106533.wav,
1249120_38548574_107176513.wav,I have a cut that has become red and oozes pus
1249120_38202325_91523649.wav,when I play football I have muscle pain
1249120_38548574_10042287.wav,chronic bowel pain
1249120_38202325_93163770.wav,the pain is intense especially when I go down the stairs it feels like something has snapped inside my knee
1249120_38202325_99459337.wav,my ear hurts me badly
1249120_38202325_90838355.wav,I wake up at night feeling cold
1249120_38548574_11252773.wav,I feel pain in my right shoulder after the tennis match
1249120_38202325_95485400.wav,I can't ride my car at night because I have blurry vision
1249120_38202325_98728549.wav,my head hurts whenever I try to do something
1249120_38548574_104889987.wav,my grandmother last year went to hospital because she was having a hard time breathing
1249120_38548574_103005496.wav,I don't have a problem taking in breath but out breath is so heavy
1249120_38548574_16471710.wav,I feel dizzy and outside
1249120_38548574_102370316.wav,I feel suicidal
1249120_38548574_16129992.wav,using hair tan
1249120_38548574_14279966.wav,I can't see the sign I have a blurry vision
1249120_38548574_21360760.wav,
1249120_38548574_35678770.wav,I can't move my leg there is pain in the joint
1249120_38548574_26992549.wav,
1249120_38548574_37170030.wav,
1249120_38548574_33092738.wav,
1249120_38548574_37713058.wav,
1249120_38548574_31841221.wav,I have pimples and patches along with a lot of redness on my face
1249120_38548574_34706383.wav,I feel cold
1249120_38548574_34758667.wav,I have an earache it won't go away I don't have a cold or a headache or any other symptoms just an ear
1249120_38548574_18945661.wav,my stomach feels starts hurting but then it feels better after I eat something mild
1249120_38548574_31284267.wav,
1249120_38548574_19722882.wav,
1249120_38548574_33898870.wav,a pain in my
1249120_38548574_27777565.wav,
1249120_38548574_35011408.wav,
1249120_38548574_23324087.wav,my stomach aches after I drink any soda drink wine
1249120_38548574_20338153.wav,I have tried to relieve it but I can't
1249120_38548574_60480611.wav,
1249120_38548574_73236202.wav,when I go to stand my head starts swirling
1249120_38548574_45659012.wav,I feel pain in my back
1249120_38548574_59097289.wav,I have a break in the skin between my thumb and index finger and it will not close
1249120_38548574_60788283.wav,I have a pain
1249120_38548574_67556518.wav,I feel pain in my
1249120_38548574_42855973.wav,I feel a tightness in my chest
1249120_38548574_45577164.wav,the pain in my ear is unbearable
1249120_38548574_79406894.wav,I feel pain in my foot
1249120_38548574_56621504.wav,I think my body temperature is very low
1249120_38548574_70716866.wav,I feel a lot of pain in my Joe
1249120_38548574_60071888.wav,add a mental suffer
1249120_38548574_57378591.wav,bill
1249120_38548574_71315901.wav,when I brush my hair I know this big clumps of hair coming out in the brush
1249120_38548574_48897763.wav,iHeartRadio
1249120_38548574_49402035.wav,
1249120_38548574_39932396.wav,when I move my shoulder it's like lightning is being sent through my shoulder
1249120_38548574_68778136.wav,my hair is falling when I'm coming
1249120_38548574_45658289.wav,I was playing football and injured with joint pain
1249120_38548574_42308382.wav,I am not good I feel dizzy
1249120_38548574_96908474.wav,my ear ache when I listen to music
1249120_38548574_80257337.wav,money hurt
1249120_38548574_79792314.wav,I feel a sharp pain in my ankle joint when I stand
1249120_38548574_90722920.wav,my heart hurts my exercise
1249120_38548574_89632552.wav,
1249120_38548574_89834293.wav,my heart hurts me
1249120_39142299_102067900.wav,my knee feels weak and it gave way to other day at the top of the stairs luckily there was a rail to hold on to
1249120_38548574_90009710.wav,my music on Golden rad
1249120_38548574_82754775.wav,I have cut my finger because of playing football and I to apply pain relief cream but it does not help
1249120_38548574_90886244.wav,my foot hurts me a lot playing football
1249120_38548574_82844176.wav,
1249120_38548574_85967140.wav,discomfort or pain medicine along the front of the body between the neck and upper abdomen
1249120_38548574_93813972.wav,heart in
1249120_38548574_81883649.wav,my upper back has been sore for a week
1249120_38548574_89494706.wav,I have tried to make massage on my foot but they still paying me
1249120_38548574_84914411.wav,
1249120_38548574_83463570.wav,
1249120_38548574_80091393.wav,
1249120_39142299_16419476.wav,I get chills and Ashes all over
1249120_39142299_104260085.wav,I cannot get warm no matter how much I wrap up or low high I put the heating on
1249120_39142299_11466233.wav,after playing tennis I had a powerful sensation close to my neck
1249120_39142299_18873293.wav,my hair is falling out just by combing it
1249120_39142299_20539463.wav,my ear is ringing
1249120_39142299_30741655.wav,my stomach feels full and upset and bloating after big meals
1249120_39142299_27108997.wav,what helps cats heal faster
1249120_39142299_16819817.wav,my head hurts in the back and the pain last all day
1249120_39142299_105908594.wav,it itches inside my ears
1249120_39142299_102394549.wav,what's the symptoms of appendicitis
1249120_39142299_106879753.wav,I am struggling to bear weight on my knee when I stand straight I feel and hear a loud popping noise
1249120_39142299_29450850.wav,I have some terrible problems when I am breathing during the night
1249120_39142299_11522273.wav,I think there's fluid in my ears
1249120_39142299_106407425.wav,there is a tingling sensation in my neck
1249120_39142299_23050951.wav,I think I sprained my ankle is really hard
1249120_39142299_25984231.wav,I cannot turn my neck to the left without feeling is traveling pain
1249120_39142299_11415018.wav,I have constant stomach pain and bloating
1249120_39142299_34900468.wav,I hit my head at the basketball game could I have a concussion
1249120_39142299_39608616.wav,my mind feels very sad as if it hurts the way I feel in my head is awful and when I think about my breakup I cry with sadness
1249120_39142299_49817809.wav,since I went into the forest I have pain on my ear
1249120_39142299_32213487.wav,I have a very rare senses and close to my arms
1249120_39142299_33761840.wav,after eating I have burning sensation inside of me
1249120_39142299_31594983.wav,is my cat infected or just healing
1249120_39142299_55254699.wav,my soul is not healing oil and it's been like this for 2 weeks
1249120_39142299_38699586.wav,my name does not want to bend well
1249120_39142299_54166258.wav,when I walk up a flight of stairs my right knee hurts
1249120_39142299_54414723.wav,what I'm up in the morning I feel strange and have vertigo
1249120_39142299_51587992.wav,I have a scab on the back of my hand that just won't go away
1249120_39142299_45810853.wav,my face is Broken Out In painful red spots and lamps that no matter how much I clean my face don't seem to be going away
1249120_39142299_49427617.wav,my name is seem to Green as I go up or down stairs
1249120_39142299_46794173.wav,when I am doing sport I have pain under my skin
1249120_39142299_35528440.wav,after a breakup I feel something strange in me
1249120_39142299_39722344.wav,even if the temperature is high in the house my body is always cold
1249120_39142299_33615661.wav,my heart is pumping fast and I am having a hard time to breathe
1249120_39142299_68847251.wav,I have the impression of having no strength in my body
1249120_39142299_61375376.wav,I have an ass and it is very bad
1249120_39142299_77959494.wav,my face is all broken out with pimples
1249120_39142299_77925162.wav,I feel silly like an ice cube my sister said that she needs several blankets to cover her so that she is warm enough
1249120_39142299_63553776.wav,I feel like I just cannot copy anymore I feel overwhelmed and like I just can't get a break
1249120_39142299_67548099.wav,I hate myself and the wood doesn't want to heal
1249120_39142299_75788816.wav,I have a head pain every single day
1249120_39142299_65042534.wav,my acne is really embracing it's so rude
1249120_39142299_69327378.wav,there's ceiling in my neck and it hurts
1249120_39142299_56962445.wav,there are lots of hairs on my pillow in the morning
1249120_39142299_57252544.wav,when I am driving my eyes seeing double
1249120_39142299_64540325.wav,when I get out of bed in the morning my body feels very weak
1249120_39142299_77362808.wav,my heart feels like it's going to explode
1249120_39142299_63920067.wav,I have shooting pains up and down my back
1249120_39142299_58409956.wav,after walking I have something under my foot
1249120_39142299_77981524.wav,my shoulder hurts when I try to reach something about my head
1249120_39142299_78617976.wav,my hair is falling out in bunches
1249120_39142299_88988327.wav,my husband left me for another woman my heart hurts so badly to the point I cannot eat or sleep
1249120_39142299_87446835.wav,in the morning my respiration is loud
1249120_39142299_85002300.wav,I caught myself and I am bleeding
1249120_39142299_78450663.wav,how do you know if you have a torn meniscus in your knee
1249120_39142299_82645093.wav,is pimples is skin disease
1249120_39142299_83621046.wav,I have pain in my chest that sadness me
1249120_39142299_88895126.wav,when I play sports I have some burning sensation in my spine
1249120_39142299_89853250.wav,what I am tried I feel my head heavy
1249120_39142299_80086611.wav,my acne itches and oranges
1249120_39142299_89637426.wav,every morning when I wake up my neck feels like I slept on it wrong
1249120_39142299_81387428.wav,it feels like someone is hitting my head with a hammer I feel pain on the top of my head and it throws
1249120_39142299_88581774.wav,I was very active in sports but now my body is feeling pain
1249120_39142299_90487919.wav,I feel really sad all the time
1249120_39142299_90644197.wav,I have a dual itchy in my stomach it gets worse after I eat
1249120_39154234_101344557.wav,I have a great pain in my foot like throwing pain with relaxing my pain relief
1249120_39142299_98548008.wav,I cannot hear out of my ear properly I feel like there is something in it causing irritation
1249120_39142299_92889379.wav,I feel a strange and Powerful pain inside my rib cage
1249120_39142299_98348138.wav,I have some pain when I am walking around my knees
1249120_39154234_100388042.wav,even if the temperature is high in the house my body is always
1249120_39142299_91265421.wav,I have got a hard time to breathe am I having a heart attack
1249120_39154234_104493456.wav,I have a sharp pain in my abdomen
1249120_39142299_94949815.wav,my skin is very dry and peeling
1249120_39154234_100480702.wav,when I stand up to quickly I start to feel dizzy and lightheaded
1249120_39154234_100370032.wav,when I am driving my icy in double
1249120_39142299_94201382.wav,something dark is there on my arm
1249120_39142299_97149074.wav,I have been over my cold for weeks but still cough everyday
